overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
5.0,True,"07 4, 2015",A13391AZAFJ67K,B004XLDE5A,,Fred A,very good,Five Stars,1435968000,,
5.0,True,"07 4, 2015",A6FPI5CM4W5WB,B004XLDE5A,,Tim Veteto,Great,Great,1435968000,,
5.0,True,"02 23, 2015",A26M3TN8QICJ3K,B004XLDE5A,,Marty Baker,Excellent! Exactly what I needed.,Five Stars,1424649600,,
5.0,True,"11 21, 2014",A1LN48DHHCKLR3,B004XLDE5A,,Ernest Danel,received ok,Five Stars,1416528000,,
5.0,True,"11 19, 2014",AFUVGAUNQVT0S,B004XLDE5A,,Brian M.,"Common failure part in these dryers, but with the great price on these replacements I still have margin to make money and repair the right time the first time!",but with the great price on these replacements I still have margin to ...,1416355200,,
5.0,True,"03 21, 2015",A2CIEGHZ7L1WWR,B004XLDHSE,,albert j. kong,Price and delivery was excellent.,Five Stars,1426896000,,
5.0,True,"01 1, 2015",A1AJW9DILZFTQI,B004XLDHSE,,Riteway Appliance,Right on time and works great,Five Stars,1420070400,,
5.0,True,"11 27, 2014",A2O7BWHBIV1HWZ,B004XLDHSE,,A/C dude,Worked great!!,Five Stars,1417046400,,
5.0,True,"11 25, 2014",A11SCLK8GDDN3C,B004XLDHSE,,mrclobhead,"ALL WAS GREAT, NO PROBLEM WORKS FINE.",Five Stars,1416873600,,
5.0,True,"11 2, 2013",A2HDUVKXR5CM7H,B004XLDHSE,,MIKE,"works great instructions made job very simply just need the right tools, purchase kit, not just dog ears well worth the couple of extra pennies",worth the money,1383350400,,
2.0,True,"08 24, 2015",AJPRN1TD1A0SD,B0053F7TQA,,transporter,cheap,Two Stars,1440374400,,
5.0,True,"01 7, 2015",A1AJW9DILZFTQI,B0053F7TQA,,Riteway Appliance,Great deal and fast shipping!,Five Stars,1420588800,,
5.0,True,"11 21, 2014",A1LN48DHHCKLR3,B0053F7TQA,,Ernest Danel,received ok,Five Stars,1416528000,,
5.0,True,"02 22, 2014",A3J8IC20SGBS2O,B0053F7TQA,,Mr and Mrs Burk,"A dryer thermostat which does as it was designed, to limit the heat to the element of your dryer
Mr Burke",Does what it is supposed to do,1393027200,,
5.0,True,"03 8, 2016",A3GP2HMB2AFOKF,B0053F80JA,,Juan,Great product,Five Stars,1457395200,,
5.0,True,"01 5, 2016",A2V0JXLJ9VCNNX,B0053F80JA,,Amazon Customer,WORKING GREAT,Five Stars,1451952000,,
2.0,True,"10 10, 2015",A1HWFUO5PKB2RW,B0053F80JA,,Greg bernal,ok part,Two Stars,1444435200,,
5.0,True,"07 4, 2015",A6FPI5CM4W5WB,B0053F80JA,,Tim Veteto,Great,Great,1435968000,,
5.0,True,"07 4, 2015",A6FPI5CM4W5WB,B0053F80JA,,Tim Veteto,Great,Great,1435968000,,
5.0,True,"03 21, 2015",A2CIEGHZ7L1WWR,B0053F80JA,,albert j. kong,Price and delivery was excellent.,Five Stars,1426896000,,
5.0,True,"05 21, 2014",A1AJW9DILZFTQI,B0053F80JA,,Riteway Appliance,Great deal and fast shipping!,Five Stars,1400630400,,
5.0,True,"02 6, 2017",A3J8IC20SGBS2O,B0056I99WG,,Mr and Mrs Burk,Money saver for a do-it your-selfer-excellent quality,Five Stars,1486339200,,
2.0,True,"09 9, 2016",A26Y776G7VVBCQ,B0056I99WG,,JPM,"I got a warehouse deal ""LIKE NEW"" and when I installed it, the coil got hot with the timer switch ""on"" but the dryer wasn't running. So in other words, I turned on the dryer to time dry 30 mins, but didn't start the tumbler yet. When I went back in the laundry room about 30 minutes later, it was incredibly hot in there, so I felt the dryer and it was very hot to the touch. I shut it off, unplugged and proceeded to see what the problem was. I changed the thermostat timer and still did the same. I found a youtube video where the guy says the heater element is grounded out and will stay on. Upon very close inspection to the element (after it cooled off), I notice one of the ceramic pieces that hold a coil was broken off and the coil was touching the casing. I flipped the coil back on the ceramic holder and plugged it back in. It worked! Well, I'm not taking any chances with this thing getting hot like it did the coil slips off the broken holder and grounds out again. This unit is going back, and I guess I know why it was in the ""used"" bin. I don't blame the manufacturer, it's just a broken unit that got re-sold. The next unit I will test BEFORE I install it. That would have saved me from a lot of trouble and potential damage from the heater coil being stuck on. Meanwhile, off to the laundrymat I go!",Bought a Warehouse deal and it was damaged. Lesson learned.,1473379200,,
5.0,True,"01 5, 2016",A2V0JXLJ9VCNNX,B0056I99WG,,Amazon Customer,DRYER WORKING GREAT,Five Stars,1451952000,,
1.0,True,"09 17, 2015",A1HWFUO5PKB2RW,B0056I99WG,,Greg bernal,it did not last more then 3 days,One Star,1442448000,,
5.0,True,"09 7, 2015",AR3OHHHW01A8E,B0056I99WG,,Calvin E Reames,Perfect fit for Maytag dryer,Part was a perfect fit,1441584000,,
5.0,True,"08 13, 2015",A37DQO5LU8DXTV,B0056I99WG,,Easy Appliance,Thanks,Five Stars,1439424000,,
5.0,True,"07 4, 2015",A13391AZAFJ67K,B0056I99WG,,Fred A,good,Five Stars,1435968000,,
5.0,True,"09 22, 2014",A6FPI5CM4W5WB,B0056I99WG,,Tim Veteto,Good job,Good job,1411344000,,
5.0,True,"08 13, 2015",A37DQO5LU8DXTV,B00570RQ0A,,Easy Appliance,good,Five Stars,1439424000,,
5.0,True,"02 23, 2015",A26M3TN8QICJ3K,B00570RQ0A,,Marty Baker,Excellent! Exactly what I needed.,Five Stars,1424649600,,
5.0,True,"10 19, 2014",A2O7BWHBIV1HWZ,B00570RQ0A,,A/C dude,worked great!!,Five Stars,1413676800,,
5.0,True,"03 27, 2014",A26Y776G7VVBCQ,B00570RQ0A,,JPM,"Fixed my washer and fit perfect. Just like, well actually seemed like it designed better than the original. We'll see if it lasts 9 years like the original did.",Just like the original,1395878400,,
5.0,True,"12 21, 2016",AFUVGAUNQVT0S,B008YDSH6E,,Brian M.,These start devices are great for all domestic refrigeration start device repairs. They exceed the original device and very easy to install.,Got compressor start problem?,1482278400,,
5.0,True,"11 1, 2016",A23KSPVPHZF6EO,B008YDSH6E,,Angela Samos Guardia,Worked great thank you.,Five Stars,1477958400,,
5.0,False,"04 4, 2016",A3J8IC20SGBS2O,B008YDSH6E,,Mr and Mrs Burk,"I am a technician. I have been a technician since 1971. Having used Supco relays for over 30 years when they first became available,  I have always found them to be reliable and they saved me from carrying 40 or 50 types of relays in my truck.

  Mr burke","Totally reliable relays, 45 years experience",1459728000,,
5.0,True,"01 7, 2015",A1AJW9DILZFTQI,B008YDSH6E,,Riteway Appliance,Great deal and fast shipping!,Five Stars,1420588800,,
5.0,True,"11 27, 2014",A2O7BWHBIV1HWZ,B008YDSH6E,,A/C dude,Worked great!! I just wonder how long they last. Guess I'll find out. This product is very easy to install!!,Worked great!! I just wonder how long they last,1417046400,,
4.0,True,"02 28, 2018",A23KSPVPHZF6EO,B009PCI2JU,{'Package Quantity:': ' 1'},Angela Samos Guardia,"This works great, wonderful product it worked good.",Four Stars,1519776000,,
5.0,True,"06 26, 2017",A1Y4UNHRP312HS,B00AHR3IG4,,Colorado Jerry,"This is the OEM filter. It removes contaminants and lead according to the literature, and it does improve the taste. I use the water for my coffee, tea, home made soda [Sodastream], and drinking water. Very satisfied with the taste. I also make a habit of replacing these whenever the ""replace light"" comes on.",Does its Job.,1498435200,,
5.0,True,"06 21, 2017",A329823SXZ8IBE,B00AHR3IG4,,J!,Fit perfectly in my fridge.  No leaks and the water tastes great.,Awesome,1498003200,,
5.0,True,"06 12, 2017",A1Y4UNHRP312HS,B00AHR3IG4,,Colorado Jerry,"This OEM filter works perfectly as expected. It supplies great tasting water and removes many toxins, according to the literature that accompanies them.",It supplies great tasting water and removes many toxins,1497225600,,
5.0,True,"02 12, 2016",A329823SXZ8IBE,B00AHR3IG4,,J!,Fits my Samsung fridge.  Easy to replace.,The filter I needed,1455235200,,
